Gene Name,HNOX_1,HNOX_2,HNOX_3,WT_1,WT_2,WT_3,WT_Mean,HNOX_Mean,Log2_FC,P_Value,MinusLog10_P
Pden_1381,183090000.0,141330000.0,163330000.0,154330000.0,154120000.0,164830000.0,157760000.0,162583333.33333334,0.04344791528468352,0.7206772630669054,0.14225917945345412
Pden_2370,3461000.0,2773200.0,3898400.0,3527600.0,3194700.0,3359600.0,3360633.3333333335,3377533.3333333335,0.007236863830165755,0.9628811764794216,0.01642730330461888
lon,30797000.0,31510000.0,32918000.0,28513000.0,28491000.0,30266000.0,29090000.0,31741666.666666668,0.12585458562923987,0.0364012237335907,1.4388840160264287
rsmG,0.0,1672500.0,1463400.0,1620100.0,1484000.0,1697500.0,1600533.3333333333,1045300.0,-0.6146356696353711,0.3537921216719405,0.45125184229259907
Pden_2305,0.0,81932000.0,67204000.0,93131000.0,80561000.0,68322000.0,80671333.33333333,49712000.0,-0.6984619543761768,0.3030243409239631,0.5185224846845642
rpsE,134310000.0,118300000.0,113090000.0,109660000.0,138320000.0,121210000.0,123063333.33333333,121900000.0,-0.013702849528150067,0.917050076256638,0.03760694868314983
Pden_2922,0.0,4588500.0,0.0,2746900.0,2896700.0,3150500.0,2931366.6666666665,1529500.0,-0.9385133302873734,0.41249881735004695,0.38457729225123166
Pden_1652,5113300.0,5930400.0,5625700.0,6577600.0,4074300.0,5109400.0,5253766.666666667,5556466.666666667,0.08081564283471156,0.7123098860293517,0.14733102811338214
Pden_0881,5290500.0,6196400.0,7563100.0,7649600.0,7892100.0,8193900.0,7911866.666666667,6350000.0,-0.317261521654128,0.08292484225138186,1.0813153459697047
pheT,33805000.0,35366000.0,32301000.0,32872000.0,33472000.0,36157000.0,34167000.0,33824000.0,-0.01455629706860517,0.81097565354797,0.09099218362914475
Pden_0087,17941000.0,16434000.0,18415000.0,18370000.0,18005000.0,15968000.0,17447666.666666668,17596666.666666668,0.012268052262833968,0.8837694567902228,0.05366101179916004
Pden_0938,12649000.0,15318000.0,15886000.0,12360000.0,14167000.0,13400000.0,13309000.0,14617666.666666666,0.13531086526386052,0.310109505371936,0.5084849217107144
Pden_0731,0.0,5288700.0,6333000.0,6381500.0,6000500.0,6056500.0,6146166.666666667,3873900.0,-0.6659001762624638,0.31164684569142714,0.5063372644265312
Pden_0883,11003000.0,5996400.0,7472900.0,6173800.0,7094700.0,7086100.0,6784866.666666667,8157433.333333333,0.2657948272432852,0.41656444532309755,0.3803178007803415
Pden_1830,26672000.0,19937000.0,16994000.0,18536000.0,17379000.0,19867000.0,18594000.0,21201000.0,0.18929515407848274,0.42722089516938566,0.3693475143249109
Pden_5027,4566100.0,4791700.0,4121200.0,4549100.0,4783300.0,4500600.0,4611000.0,4493000.0,-0.03740060388848921,0.6130281018539814,0.21251961650870083
Pden_4509,6193300.0,4883000.0,6821400.0,6289300.0,4961300.0,6243400.0,5831333.333333333,5965900.0,0.03291400241251663,0.8604464924279781,0.06527613145587774
atpG,73186000.0,77400000.0,75542000.0,81297000.0,76417000.0,79833000.0,79182333.33333333,75376000.0,-0.07107334400085899,0.11446814500589857,0.9413153550092823
hrcA,0.0,3825700.0,4571200.0,0.0,0.0,4006700.0,1335566.6666666667,2798966.6666666665,1.0674423138326554,0.4939689819502169,0.3063003210982075
cobT,8080200.0,8693700.0,8230500.0,8387500.0,8630200.0,9314300.0,8777333.333333334,8334800.0,-0.07463511599631838,0.25494681973327177,0.5935504011544623
Pden_4630,3264100.0,2780800.0,3383500.0,3639500.0,2829500.0,2287000.0,2918666.6666666665,3142800.0,0.10674101172460022,0.6328043273232602,0.19873055965230849
Pden_3966,73861000.0,93158000.0,81903000.0,85315000.0,103920000.0,93472000.0,94235666.66666667,82974000.0,-0.1836138627044226,0.22062566966657532,0.656343959049147
Pden_4481,3283900.0,0.0,2600400.0,3549000.0,1775900.0,2193600.0,2506166.6666666665,1961433.3333333333,-0.35357406001247105,0.6562034314168517,0.1829615029327395
Pden_4321,20694000.0,17832000.0,21386000.0,22564000.0,19967000.0,18923000.0,20484666.666666668,19970666.666666668,-0.03666192293816209,0.7545035886911045,0.12233869022233781
rlmE,0.0,6416900.0,7537600.0,7757100.0,8415800.0,8401200.0,8191366.666666667,4651500.0,-0.8164081478726503,0.20772720733775074,0.6825066174619593
Pden_2867,5131300.0,5459000.0,5058800.0,5066100.0,5170800.0,4559000.0,4931966.666666667,5216366.666666667,0.08088223331737004,0.27576021790040445,0.5594683864288517
Pden_1905,10853000.0,12394000.0,9963300.0,9687900.0,11788000.0,10994000.0,10823300.0,11070100.0,0.03252781380317156,0.8053656416407371,0.09400690212382294
Pden_2324,6667400.0,6647600.0,6141000.0,7081500.0,6016900.0,6778000.0,6625466.666666667,6485333.333333333,-0.03084134672544435,0.7172658549972847,0.14431984299590342
Pden_0574,1782700.0,1859800.0,990110.0,1471700.0,1018900.0,1511900.0,1334166.6666666667,1544203.3333333333,0.2109238302990026,0.5471191330793547,0.2619180974223266
Pden_3681,7072400.0,9513500.0,8530800.0,9367600.0,9347100.0,9518900.0,9411200.0,8372233.333333333,-0.1687661694124203,0.21784535379766579,0.6618516982554405
Pden_4690,0.0,3820300.0,4437400.0,3788000.0,4293200.0,4528300.0,4203166.666666667,2752566.6666666665,-0.6106991582696429,0.36014451302642786,0.4435231975206315
Pden_0723,6388800.0,0.0,3905000.0,0.0,3491600.0,0.0,1163866.6666666667,3431266.6666666665,1.5598154601103338,0.3597081394436547,0.4440497348935522
rpsI,136040000.0,113450000.0,131320000.0,133390000.0,144290000.0,119860000.0,132513333.33333333,126936666.66666667,-0.06202866590485049,0.601960761272295,0.22043181724436814
Pden_3230,0.0,2340600.0,2456000.0,2482500.0,2825500.0,2792100.0,2700033.3333333335,1598866.6666666667,-0.7559275841878085,0.2443921722250715,0.6119127084699894
Pden_1819,16744000.0,17176000.0,17204000.0,14775000.0,17125000.0,17467000.0,16455666.666666666,17041333.333333332,0.05045374268695145,0.5328481683820526,0.2733965227323313
Pden_4458,8438800.0,8802500.0,8351200.0,7038100.0,7455400.0,7723500.0,7405666.666666667,8530833.333333334,0.20405706346888333,0.009749398165357795,2.011022192663649
Pden_2588,0.0,0.0,2643000.0,3002000.0,0.0,2791800.0,1931266.6666666667,881000.0,-1.1323334591476022,0.46717198632588924,0.3305232073101382
murI,9783800.0,10112000.0,10528000.0,12134000.0,7901600.0,7588900.0,9208166.666666666,10141266.666666666,0.1392520079822169,0.5629712926202176,0.24951375039643017
Pden_3700,10464000.0,11511000.0,9946400.0,9337600.0,9656700.0,10765000.0,9919766.666666666,10640466.666666666,0.10118333458326632,0.31749262613852736,0.49826635687448195
Pden_1981,0.0,3630400.0,0.0,0.0,0.0,4611800.0,1537266.6666666667,1210133.3333333333,-0.3452014348458462,0.8753180455783539,0.05783411801449695
Pden_2276,27351000.0,35846000.0,35223000.0,35337000.0,33958000.0,33743000.0,34346000.0,32806666.666666668,-0.06615307409157416,0.6091406964482569,0.21528238448726153
Pden_4436,5573482.582596114,6002903.787700941,6183656.127091193,7216186.802871774,7693857.396301683,7594329.534401068,7501457.911191508,5920014.1657960825,-0.34157038315431143,0.002428663213707907,2.6146327052727285
Pden_1944,7722500.0,0.0,0.0,5720000.0,3621300.0,4082100.0,4474466.666666667,2574166.6666666665,-0.7976102656898748,0.5132252552567006,0.28969198061208834
Pden_1668,19123000.0,15934000.0,13148000.0,18316000.0,16171000.0,21076000.0,18521000.0,16068333.333333334,-0.20494170066114156,0.3340859615267538,0.47614177326806284
rpsB,343390000.0,417400000.0,391330000.0,376910000.0,423810000.0,421000000.0,407240000.0,384040000.0,-0.08462268916997963,0.4301749252011891,0.36635490813762084
Pden_2426,13559000.0,10052000.0,8406400.0,11477000.0,11865000.0,10864000.0,11402000.0,10672466.666666666,-0.09539324996290445,0.661823776722199,0.17925763440530065
purU,13882000.0,15828000.0,16665000.0,15281000.0,18392000.0,16958000.0,16877000.0,15458333.333333334,-0.12667369709839604,0.3094473942601862,0.5094131699858289
nrdR,2673500.0,2070200.0,2930700.0,3307600.0,2547800.0,2009800.0,2621733.3333333335,2558133.3333333335,-0.03542948953759789,0.8955220401356392,0.04792372104722434
Pden_4024,15849000.0,0.0,10695000.0,11233000.0,13892000.0,12720000.0,12615000.0,8848000.0,-0.5117169156289556,0.4704312308615655,0.3275038541500054
Pden_3621,9531300.0,10231000.0,0.0,0.0,11541000.0,11140000.0,7560333.333333333,6587433.333333333,-0.19873338758983486,0.8557502470892174,0.06765296679193378
ubiU,1968900.0,3582700.0,3577800.0,2907000.0,2901500.0,2776000.0,2861500.0,3043133.3333333335,0.08878593929709623,0.7529906814370781,0.12321039833515302
rpsS,134460000.0,138580000.0,123120000.0,129990000.0,143420000.0,130050000.0,134486666.66666666,132053333.33333333,-0.026342428653143537,0.7242482433730176,0.1401125494819229
Pden_1881,7688100.0,6700600.0,5676100.0,8268700.0,5252900.0,6110700.0,6544100.0,6688266.666666667,0.0314375758131531,0.8992137026024033,0.04613708375981221
Pden_0193,0.0,0.0,0.0,2599300.0,0.0,3296400.0,1965233.3333333333,0.0,-inf,0.1216475563047209,0.9148966108929226
Pden_2672,10486000.0,13038000.0,13033000.0,14155000.0,11350000.0,11211000.0,12238666.666666666,12185666.666666666,-0.00626121140248941,0.9689895965617957,0.013680885673753931
ilvD,0.0,9008600.0,7971400.0,8071200.0,9867400.0,8808200.0,8915600.0,5660000.0,-0.6555298382195659,0.3234210793235857,0.49023167788794364
Pden_2271,6823600.0,0.0,0.0,0.0,7899600.0,8981600.0,5627066.666666667,2274533.3333333335,-1.3068124783144264,0.4081474127719749,0.3891829521289516
Pden_0049,0.0,1333800.0,1581300.0,1663900.0,1807700.0,0.0,1157200.0,971700.0,-0.25205535441325677,0.8191863936857119,0.08661726974261974
Pden_0231,0.0,4698500.0,4400500.0,3871600.0,4104600.0,4806800.0,4261000.0,3033000.0,-0.49044655355404854,0.47113884741530593,0.3268510848457562
Pden_4081,6046300.0,6003700.0,5187100.0,4971700.0,6143900.0,6447600.0,5854400.0,5745700.0,-0.02703865333012645,0.8474419490648328,0.07189004187330927
Pden_1403,6102100.0,7252200.0,8728500.0,7874600.0,6285000.0,7872400.0,7344000.0,7360933.333333333,0.003322646389511934,0.9862915007199964,0.005994709354648862
pyrF,27722000.0,24985000.0,24431000.0,28813000.0,23719000.0,25068000.0,25866666.666666668,25712666.666666668,-0.008614911520747877,0.9370521890338204,0.028236220448167943
Pden_2924,0.0,0.0,1820600.0,0.0,0.0,2215300.0,738433.3333333334,606866.6666666666,-0.2830880986328582,0.8971683512722681,0.0471260550960293
betI,4336000.0,3496000.0,3858700.0,3480300.0,3948800.0,3950700.0,3793266.6666666665,3896900.0,0.038886113707724775,0.738219985632585,0.1318142014426415
Pden_2143,10653000.0,15440000.0,14234000.0,12641000.0,13033000.0,12291000.0,12655000.0,13442333.333333334,0.08707607681763117,0.6167650620148124,0.2098802358065351
Pden_2133,22063000.0,19267000.0,19920000.0,19932000.0,19885000.0,18322000.0,19379666.666666668,20416666.666666668,0.07520358701065061,0.3567991884016873,0.44757614216886754
cysS,9678600.0,9147100.0,9012000.0,9395300.0,8911600.0,8936000.0,9080966.666666666,9279233.333333334,0.03115973203854135,0.48377366773354025,0.3153577743975557
Pden_0633,0.0,0.0,1388700.0,2203100.0,1303200.0,0.0,1168766.6666666667,462900.0,-1.3362144703024588,0.42180373769694257,0.3748895761992704
proA,12960000.0,13559000.0,11959000.0,13441000.0,13777000.0,12641000.0,13286333.333333334,12826000.0,-0.05087170265823279,0.4686769750076548,0.32912638181741816
ftsY,0.0,5716900.0,5278200.0,4805000.0,5374800.0,5276300.0,5152033.333333333,3665033.3333333335,-0.49131560795623763,0.46551346177214964,0.33206775552296647
Pden_1747,0.0,0.0,1146300.0,0.0,0.0,1554500.0,518166.6666666667,382100.0,-0.4394659531497591,0.8429495221173978,0.07419843121421221
Pden_3664,0.0,3746600.0,4900900.0,4120600.0,4119400.0,4049100.0,4096366.6666666665,2882500.0,-0.5070242491859707,0.4580216734623099,0.33911397081189715
Pden_2103,0.0,18374000.0,20452000.0,17291000.0,16663000.0,16794000.0,16916000.0,12942000.0,-0.3863278831471916,0.5740725667355743,0.24103320631131586
Pden_4295,2162700.0,2818700.0,2724900.0,2514800.0,2567800.0,3201300.0,2761300.0,2568766.6666666665,-0.10427178797653855,0.5571765680812806,0.25400715600790763
Pden_0612,6365500.0,5870300.0,8358000.0,6876200.0,6297700.0,6295900.0,6489933.333333333,6864600.0,0.08097199855577462,0.6578340049052862,0.18188368062378404
Pden_4477,56819000.0,42371000.0,43265000.0,42837000.0,40723000.0,43856000.0,42472000.0,47485000.0,0.160959807011574,0.35207258614017967,0.4533677896175443
pncB,0.0,1555900.0,0.0,0.0,1519800.0,0.0,506600.0,518633.3333333333,0.033867856270104496,0.9875524278019053,0.005439838991968132
Pden_1755,13935000.0,8966900.0,8377800.0,8355300.0,9563500.0,9022300.0,8980366.666666666,10426566.666666666,0.21541791902213953,0.4659959906630815,0.33161781987736116
Pden_2948,7230500.0,8535800.0,7394200.0,0.0,8557200.0,7916000.0,5491066.666666667,7720166.666666667,0.49154556637234303,0.46790955253189404,0.3298380884484655
Pden_1807,8760500.0,6308100.0,5884600.0,6603600.0,6894400.0,6163000.0,6553666.666666667,6984400.0,0.09183388895439089,0.6644540601423996,0.17753504047949262
Pden_4042,0.0,2330700.0,1590300.0,0.0,0.0,0.0,0.0,1307000.0,,0.13010183449949056,0.8857165796306601
Pden_0631,10380000.0,11128000.0,10625000.0,10425000.0,11427000.0,10715000.0,10855666.666666666,10711000.0,-0.01935514803845848,0.7159194029238998,0.14513586712736457
Pden_2268,4876100.0,6624300.0,6838700.0,5891600.0,4874600.0,6324000.0,5696733.333333333,6113033.333333333,0.10175355931435913,0.6109781752630643,0.21397430290328265
clpP,19160000.0,25119000.0,23471000.0,24845000.0,25586000.0,24384000.0,24938333.333333332,22583333.333333332,-0.14310660514472634,0.26326900640438633,0.5796002656179516
dut,10567000.0,12588000.0,10153000.0,12044000.0,11802000.0,11456000.0,11767333.333333334,11102666.666666666,-0.08388119120320967,0.43743854387309566,0.3590829527709496
Pden_0043,0.0,4312100.0,4314400.0,5687400.0,4002800.0,4065900.0,4585366.666666667,2875500.0,-0.6732242651293043,0.3290673664292677,0.48271518450118134
pgk,31421000.0,42747000.0,38778000.0,39642000.0,41660000.0,41710000.0,41004000.0,37648666.666666664,-0.12316588106631142,0.3779506516600385,0.42256490151416515
Pden_3671,19793000.0,21569000.0,20912000.0,20107000.0,20497000.0,22373000.0,20992333.333333332,20758000.0,-0.01619508449631505,0.8011264671886597,0.0962989200371727
hisF,3149600.0,4651500.0,4617000.0,3725900.0,4677600.0,4780700.0,4394733.333333333,4139366.6666666665,-0.08636557847611423,0.6913865310100298,0.1602790852578845
Pden_2610,18673000.0,25786000.0,22214000.0,22080000.0,23504000.0,23319000.0,22967666.666666668,22224333.333333332,-0.047464154787041524,0.7414027186802421,0.12994582577116728
Pden_2164,13153000.0,20420000.0,16615000.0,18946000.0,19430000.0,21517000.0,19964333.333333332,16729333.333333334,-0.2550449421385271,0.22250923405666503,0.6526519612374719
Pden_1995,19708000.0,12981000.0,12724000.0,11372000.0,12343000.0,13163000.0,12292666.666666666,15137666.666666666,0.3003449285041882,0.29165234559512593,0.535134526434639
Pden_4788,17843000.0,14574000.0,19779000.0,17851000.0,16783000.0,19708000.0,18114000.0,17398666.666666668,-0.058128412191357726,0.7025063856707477,0.15334972373752348
Pden_3840,10061000.0,7009600.0,6082600.0,6568500.0,6154900.0,7837300.0,6853566.666666667,7717733.333333333,0.17132221922227364,0.5437687518068417,0.26458575318063254
dapA,51988000.0,38712000.0,35979000.0,43348000.0,34835000.0,38779000.0,38987333.333333336,42226333.333333336,0.11513749785498412,0.5890184975808401,0.2298710663824308
rplE,237790000.0,246830000.0,248410000.0,248880000.0,294800000.0,271840000.0,271840000.0,244343333.33333334,-0.15384801502336384,0.11446451139694447,0.9413291412147375
rplS,151800000.0,123030000.0,122720000.0,140650000.0,129180000.0,128250000.0,132693333.33333333,132516666.66666667,-0.0019220705221525563,0.9873019242797434,0.005550016532748367
mutS,0.0,3530700.0,2393400.0,2313400.0,2254300.0,3048700.0,2538800.0,1974700.0,-0.3625132546396042,0.6263857349217443,0.20315814130023105
Pden_1671,93220000.0,77531000.0,77256000.0,79639000.0,88447000.0,92739000.0,86941666.66666667,82669000.0,-0.07270131682600389,0.5489058883728076,0.26050211031129616
purN,2903400.0,3951000.0,3368500.0,3212700.0,4118700.0,4022500.0,3784633.3333333335,3407633.3333333335,-0.15138342666796634,0.4176893605553555,0.3791465870067201
Pden_4817,0.0,4501400.0,3808500.0,0.0,6327400.0,6866100.0,4397833.333333333,2769966.6666666665,-0.6669243155475569,0.5667763323463678,0.2465882934739431
Pden_0511,3779700.0,3042700.0,2699300.0,2602700.0,2916900.0,3466500.0,2995366.6666666665,3173900.0,0.08352405795701182,0.6832482750728646,0.16542145605283878
Pden_1305,0.0,8233900.0,0.0,8358900.0,0.0,0.0,2786300.0,2744633.3333333335,-0.021737174161831532,0.9920100510640448,0.0034839275438676097
Pden_0072,2995100.0,2949400.0,2924600.0,2692600.0,2730900.0,2914800.0,2779433.3333333335,2956366.6666666665,0.08903443399508612,0.06891681271450391,1.1616748161414734
ugpC,0.0,0.0,1385700.0,1604900.0,0.0,0.0,534966.6666666666,461900.0,-0.21186845498499507,0.9226376450317193,0.034968829484949726
rplF,173300000.0,157100000.0,164790000.0,148500000.0,163630000.0,179840000.0,163990000.0,165063333.33333334,0.009411837002189661,0.9211583372937842,0.03566571279702172
Pden_0927,4677800.0,3729700.0,3119700.0,3260300.0,4054800.0,3637800.0,3650966.6666666665,3842400.0,0.07372921666379009,0.7254650865214106,0.13938348342741377
Pden_3404,51052000.0,45488000.0,46112000.0,33283000.0,53209000.0,56547000.0,47679666.666666664,47550666.666666664,-0.003908581805700986,0.9870537410692306,0.005659201115127448
Pden_4249,6807300.0,0.0,0.0,0.0,0.0,7158200.0,2386066.6666666665,2269100.0,-0.07251416200708523,0.9733650463457767,0.011724253378837937
Pden_0623,0.0,0.0,5448700.0,4413200.0,4912000.0,4506700.0,4610633.333333333,1816233.3333333333,-1.344015379068606,0.2000173542865257,0.6989323216165095
Pden_4708,14540000.0,23775000.0,0.0,19519000.0,18997000.0,0.0,12838666.666666666,12771666.666666666,-0.007548577131112445,0.9946770497559976,0.0023179024456406617
hutH,26019000.0,26064000.0,27924000.0,30310000.0,27498000.0,24483000.0,27430333.333333332,26669000.0,-0.040608424346355955,0.6933913111481653,0.15902160476795307
rbfA,0.0,10337000.0,9107400.0,6362100.0,6422700.0,5837100.0,6207300.0,6481466.666666667,0.06235443874422767,0.9371216895329719,0.028204010327612897
Pden_0808,15580000.0,11653000.0,15023000.0,13567000.0,13025000.0,13735000.0,13442333.333333334,14085333.333333334,0.067410121630259,0.6328524022851121,0.19869756699296953
Pden_3260,668507.8911138445,656089.9239457236,615191.3632316474,1388468.100217557,1161771.495247843,1570414.278944939,1373551.291470113,646596.3927637385,-1.0869734207892867,0.0036675375231762517,2.435625434124073
Pden_1808,82709000.0,97465000.0,78376000.0,90211000.0,86478000.0,84455000.0,87048000.0,86183333.33333333,-0.014402252154478542,0.8927147639781688,0.04928728267743456
Pden_5067,0.0,1164100.0,1783800.0,1803500.0,0.0,1700400.0,1167966.6666666667,982633.3333333334,-0.24927401603995333,0.82483033130372,0.08363537721577068
Pden_2951,19954000.0,24281000.0,20988000.0,21585000.0,19944000.0,22568000.0,21365666.666666668,21741000.0,0.025123966442434257,0.8162398589394024,0.08818220140938697
Pden_0932,15517000.0,19610000.0,16004000.0,17023000.0,20543000.0,16905000.0,18157000.0,17043666.666666668,-0.09129011102004404,0.5609494656982157,0.251076261305233
Pden_1309,18119000.0,14027000.0,12959000.0,11381000.0,12919000.0,12704000.0,12334666.666666666,15035000.0,0.28560613929007994,0.17590488734933582,0.7547220939174056
Pden_3806,45928000.0,50223000.0,39818000.0,40449000.0,54679000.0,49458000.0,48195333.333333336,45323000.0,-0.08865010112315065,0.6058717167148324,0.2176193207521542
Pden_2215,1537000.0,0.0,0.0,0.0,1670300.0,1683100.0,1117800.0,512333.3333333333,-1.1255074158058165,0.46927423496510373,0.32857328963931254
Pden_4382,0.0,0.0,5052100.0,0.0,6243500.0,0.0,2081166.6666666667,1684033.3333333333,-0.3054718104295509,0.8892514409584242,0.05097542240331754
Pden_0956,5704700.0,0.0,4948300.0,5347600.0,6249700.0,4407800.0,5335033.333333333,3551000.0,-0.5872719246897777,0.3932302428483609,0.4053530885075627
Pden_2834,32482000.0,39917000.0,33364000.0,32161000.0,33437000.0,35405000.0,33667666.666666664,35254333.333333336,0.06643686035826374,0.5642737379816471,0.24851016187786273
Pden_1932,5199800.0,7207700.0,6849100.0,6175300.0,8596200.0,7417700.0,7396400.0,6418866.666666667,-0.20450465482629704,0.3539604374060265,0.4510452768906898
Pden_3716,50458000.0,64678000.0,65279000.0,62652000.0,65938000.0,64496000.0,64362000.0,60138333.333333336,-0.09792427161860884,0.4403795400317771,0.35617286648890745
Pden_2786,25593000.0,20673000.0,20714000.0,20661000.0,15853000.0,19313000.0,18609000.0,22326666.666666668,0.26276734458001155,0.16213381679673078,0.7901263934395275
rpmD,89283000.0,72506000.0,61181000.0,63735000.0,72889000.0,79252000.0,71958666.66666667,74323333.33333333,0.04664675180483472,0.8122773865169658,0.09029563718496138
Pden_1772,0.0,4122800.0,0.0,0.0,3494800.0,0.0,1164933.3333333333,1374266.6666666667,0.23841458116470887,0.9130983652701663,0.03948243474068259
cysQ,29473000.0,26103000.0,24317000.0,25446000.0,25625000.0,28006000.0,26359000.0,26631000.0,0.014810964243354334,0.8821565907916253,0.054454316817753985
Pden_1219,3185800.0,2620800.0,0.0,3273200.0,0.0,2828900.0,2034033.3333333333,1935533.3333333333,-0.07161216836444385,0.9479958656308896,0.023193556688944423
serS,17393000.0,22448000.0,20361000.0,20388000.0,23387000.0,22548000.0,22107666.666666668,20067333.333333332,-0.13969784973317742,0.3005025981450646,0.5221517687354952
Pden_0321,21879000.0,36807000.0,27014000.0,25738000.0,26838000.0,27190000.0,26588666.666666668,28566666.666666668,0.10352127097229663,0.6763552744610011,0.16982511884041537
Pden_3688,9759041.647620011,8086911.394529693,11179872.38039053,14631082.03853498,11409930.89831418,10352019.83638773,12131010.924412297,9675275.140846744,-0.3263251872431867,0.1920961865313688,0.7164812566105726
Pden_1809,7212400.0,8835900.0,8417800.0,7470100.0,8648200.0,8726300.0,8281533.333333333,8155366.666666667,-0.022148166529652107,0.851971920213448,0.06957471872779938
Pden_2905,11076000.0,9519200.0,11072000.0,11223000.0,10567000.0,11808000.0,11199333.333333334,10555733.333333334,-0.08538604520376657,0.3648309960282317,0.4379082711326413
Pden_2095,17093000.0,12843000.0,13067000.0,11727000.0,15842000.0,21296000.0,16288333.333333334,14334333.333333334,-0.18436418220121314,0.5622529113905188,0.25006828707496537
ybeY,0.0,0.0,0.0,0.0,5269900.0,0.0,1756633.3333333333,0.0,-inf,0.373900966300059,0.42724341246481967
Pden_2848,6995600.0,0.0,6395800.0,6686300.0,6655900.0,7299400.0,6880533.333333333,4463800.0,-0.6242480085732047,0.34294831909276957,0.46477132142635386
gph,17690000.0,11051000.0,10845000.0,14217000.0,10887000.0,11742000.0,12282000.0,13195333.333333334,0.10348228750679161,0.7292499267540185,0.1371236058268361
Pden_1395,9793200.0,11985000.0,11400000.0,12724000.0,11666000.0,12292000.0,12227333.333333334,11059400.0,-0.14483668202317762,0.1818347251377473,0.740323175593669
Pden_3669,19976000.0,16941000.0,20392000.0,18912000.0,20225000.0,19235000.0,19457333.333333332,19103000.0,-0.026514777627787547,0.7747201667149622,0.11085513878087928
Pden_4515,2428900.0,2178900.0,1988500.0,3080200.0,1417900.0,1773500.0,2090533.3333333333,2198766.6666666665,0.07282346619156273,0.8456398855196298,0.07281454124867916
mdh,304220000.0,266330000.0,282730000.0,293150000.0,270610000.0,284680000.0,282813333.3333333,284426666.6666667,0.008206594300335029,0.9057019816576085,0.04301468202866206
Pden_2518,26228000.0,27813000.0,26088000.0,25007000.0,28689000.0,27014000.0,26903333.333333332,26709666.666666668,-0.010422962896266845,0.8795606828663804,0.05573419222144284
Pden_2764,31921000.0,25018000.0,27210000.0,24828000.0,31493000.0,29949000.0,28756666.666666668,28049666.666666668,-0.03591282885038694,0.8171918725125384,0.08767596135005121
ccmE,13801000.0,9991600.0,9618900.0,8677900.0,9033900.0,10973000.0,9561600.0,11137166.666666666,0.22005829444586122,0.35697827040109376,0.44735821899176753
Pden_0725,0.0,1458200.0,0.0,0.0,0.0,1637000.0,545666.6666666666,486066.6666666667,-0.16686571516509557,0.9389155831943341,0.02737345288930861
Pden_0859,6923100.0,6792600.0,8249600.0,8901800.0,7369900.0,0.0,5423900.0,7321766.666666667,0.4328612180553573,0.5332575469994035,0.2730629894237708
Pden_1362,15730000.0,19684000.0,19830000.0,17537000.0,20821000.0,23308000.0,20555333.333333332,18414666.666666668,-0.1586574848886281,0.3745649469381937,0.42647286781401306
Pden_2608,11242000.0,8417300.0,8103800.0,8184200.0,7956400.0,8236500.0,8125700.0,9254366.666666666,0.18764215956190614,0.3228356244628338,0.4910185475126425
Pden_0624,0.0,2090500.0,0.0,0.0,0.0,0.0,0.0,696833.3333333334,,0.3739009663000589,0.4272434124648198
trpE,8769500.0,7465600.0,7123700.0,7428700.0,7221600.0,7467000.0,7372433.333333333,7786266.666666667,0.07879088393927164,0.4603351948123865,0.3369258199604814
Pden_3856,1707900.0,1144100.0,1153200.0,0.0,1464000.0,1118900.0,860966.6666666666,1335066.6666666667,0.6328824966231863,0.3788361892801459,0.4215485406139758
nadE,4823100.0,3673400.0,3498700.0,4640700.0,3403600.0,3742300.0,3928866.6666666665,3998400.0,0.02530959842576106,0.9064607401493339,0.04265100095152174
mfd,2688100.0,2020600.0,1874700.0,0.0,1495200.0,1985200.0,1160133.3333333333,2194466.6666666665,0.9195797333913693,0.18537795905815072,0.7319419035704674
Pden_0537,5687800.0,7338000.0,6542400.0,8329800.0,7246200.0,6707900.0,7427966.666666667,6522733.333333333,-0.18749069260823886,0.25048831590888804,0.6012125271006915
Pden_4212,27349000.0,32759000.0,0.0,0.0,0.0,0.0,0.0,20036000.0,,0.11932872818689592,0.923254988089287
rpoD,27515000.0,30506000.0,27501000.0,28359000.0,31650000.0,28510000.0,29506333.333333332,28507333.333333332,-0.04969156106707959,0.533022251919455,0.27325466023400824
Pden_1874,0.0,0.0,0.0,0.0,0.0,8016300.0,2672100.0,0.0,-inf,0.373900966300059,0.42724341246481967
Pden_2714,12543000.0,20476000.0,17663000.0,18904000.0,20689000.0,15775000.0,18456000.0,16894000.0,-0.12757895299337496,0.597875609409725,0.22338916344693596
Pden_0651,7057000.0,9880100.0,9155600.0,10975000.0,10953000.0,7599300.0,9842433.333333334,8697566.666666666,-0.17840320336239487,0.46094672599636827,0.3363492653755653
Pden_4411,1964200.0,0.0,2231800.0,2190300.0,2063400.0,2798600.0,2350766.6666666665,1398666.6666666667,-0.7490791693048038,0.2672385812921759,0.5731008424811828
Pden_4469,5862600.0,6329400.0,5627400.0,5256900.0,5266800.0,6426000.0,5649900.0,5939800.0,0.07218902174129779,0.5455333840816252,0.26317866747929936
Pden_3636,0.0,34492000.0,26809000.0,28093000.0,21287000.0,21343000.0,23574333.333333332,20433666.666666668,-0.20626886501337438,0.7836485437546861,0.10587866911451693
Pden_4375,0.0,0.0,4481200.0,3968900.0,5066800.0,0.0,3011900.0,1493733.3333333333,-1.011751254985185,0.518085710232706,0.2855983861970879
